x,y,pm25,tile_id,max_x,min_x,max_y,min_y,min_lon,min_lat,max_lon,max_lat
529680.0,181940.0,13.6553,14422,529690.0,529670.0,181950.0,181930.0,-0.1323966310120249,51.52141083192009,-0.13210117176491756,51.52158597729573
529700.0,181940.0,13.6408,14423,529710.0,529690.0,181950.0,181930.0,-0.132108526120039,51.521406244314434,-0.1318130658162776,51.52158138895349
529720.0,181940.0,16.6545,14424,529730.0,529710.0,181950.0,181930.0,-0.13182042130429236,51.521401656001565,-0.13152495994388844,51.52157679990405
529740.0,181940.0,13.6375,14425,529750.0,529730.0,181950.0,181930.0,-0.13153231656479575,51.521397066981464,-0.13123685414776315,51.52157221014738
529760.0,181940.0,13.5759,14426,529770.0,529750.0,181950.0,181930.0,-0.1312442119015619,51.52139247725419,-0.13094874842791338,51.5215676196835
529780.0,181940.0,13.5535,14427,529790.0,529770.0,181950.0,181930.0,-0.13095610731460233,51.52138788681968,-0.1306606427843502,51.52156302851241
529800.0,181940.0,13.5501,14428,529810.0,529790.0,181950.0,181930.0,-0.13066800280392857,51.52138329567797,-0.13037253721708592,51.5215584366341
529820.0,181940.0,13.6162,14429,529830.0,529810.0,181950.0,181930.0,-0.13037989836955208,51.52137870382906,-0.13008443172613043,51.52155384404859
529840.0,181940.0,13.6279,14430,529850.0,529830.0,181950.0,181930.0,-0.13009179401148402,51.52137411127292,-0.1297963263114985,51.52154925075584
529860.0,181940.0,13.5324,14431,529870.0,529850.0,181950.0,181930.0,-0.1298036897297379,51.521369518009585,-0.12950822097319928,51.52154465675589
529880.0,181940.0,13.5055,14432,529890.0,529870.0,181950.0,181930.0,-0.12951558552432413,51.52136492403905,-0.12922011571124628,51.52154006204873
529900.0,181940.0,13.4858,14433,529910.0,529890.0,181950.0,181930.0,-0.12922748139525533,51.52136032936126,-0.12893201052565015,51.52153546663435
529920.0,181940.0,13.4696,14434,529930.0,529910.0,181950.0,181930.0,-0.12893937734254196,51.52135573397631,-0.12864390541642215,51.521530870512784
529940.0,181940.0,13.4561,14435,529950.0,529930.0,181950.0,181930.0,-0.12865127336619617,51.52135113788413,-0.1283558003835761,51.52152627368399
529960.0,181940.0,13.4433,14436,529970.0,529950.0,181950.0,181930.0,-0.12836316946623078,51.52134654108475,-0.1280676954271216,51.52152167614797
529980.0,181940.0,13.4313,14437,529990.0,529970.0,181950.0,181930.0,-0.12807506564265608,51.521341943578165,-0.12777959054707122,51.521517077904754
530000.0,181940.0,13.4205,14438,530010.0,529990.0,181950.0,181930.0,-0.12778696189548486,51.52133734536436,-0.12749148574343705,51.52151247895432
530020.0,181940.0,13.6424,14439,530030.0,530010.0,181950.0,181930.0,-0.12749885822472776,51.52133274644338,-0.12720338101623013,51.52150787929668
530040.0,181940.0,13.4042,14440,530050.0,530030.0,181950.0,181930.0,-0.1272107546303976,51.521328146815165,-0.12691527636546246,51.52150327893184
530060.0,181940.0,13.3955,14441,530070.0,530050.0,181950.0,181930.0,-0.1269226511125062,51.521323546479756,-0.12662717179114516,51.52149867785977
530080.0,181940.0,13.3844,14442,530090.0,530070.0,181950.0,181930.0,-0.12663454767106316,51.52131894543714,-0.12633906729329128,51.52149407608052
530100.0,181940.0,13.3725,14443,530110.0,530090.0,181950.0,181930.0,-0.12634644430608313,51.52131434368732,-0.12605096287191148,51.52148947359405
530120.0,181940.0,13.36,14444,530130.0,530110.0,181950.0,181930.0,-0.12605834101757618,51.52130974123032,-0.12576285852701866,51.521484870400364
530140.0,181940.0,13.3487,14445,530150.0,530130.0,181950.0,181930.0,-0.12577023780555452,51.52130513806608,-0.12547475425862226,51.52148026649949
530160.0,181940.0,13.3384,14446,530170.0,530150.0,181950.0,181930.0,-0.1254821346700289,51.52130053419467,-0.12518665006673624,51.52147566189139
530180.0,181940.0,13.3284,14447,530190.0,530170.0,181950.0,181930.0,-0.1251940316110124,51.52129592961603,-0.12489854595137162,51.52147105657608
530200.0,181940.0,13.3165,14448,530210.0,530190.0,181950.0,181930.0,-0.12490592862851616,51.521291324330214,-0.12461044191253969,51.52146645055358
530220.0,181940.0,18.918,14449,530230.0,530210.0,181950.0,181930.0,-0.12461782572255098,51.52128671833719,-0.12432233795025269,51.52146184382388
530240.0,181940.0,22.7774,14450,530250.0,530230.0,181950.0,181930.0,-0.12432972289313067,51.52128211163695,-0.12403423406452244,51.521457236386965
530260.0,181940.0,15.4142,14451,530270.0,530250.0,181950.0,181930.0,-0.12404162014026528,51.52127750422952,-0.12374613025536027,51.52145262824285
530280.0,181940.0,13.2683,14452,530290.0,530270.0,181950.0,181930.0,-0.12375351746396746,51.52127289611488,-0.12345802652277836,51.521448019391535
530300.0,181940.0,13.2598,14453,530310.0,530290.0,181950.0,181930.0,-0.12346541486424838,51.52126828729306,-0.12316992286678705,51.521443409833005
530320.0,181940.0,13.2549,14454,530330.0,530310.0,181950.0,181930.0,-0.12317731234111946,51.52126367776405,-0.1228818192873999,51.52143879956728
530340.0,181940.0,13.2576,14455,530350.0,530330.0,181950.0,181930.0,-0.12288920989459277,51.521259067527815,-0.12259371578462765,51.52143418859434
530360.0,181940.0,13.3308,14456,530370.0,530350.0,181950.0,181930.0,-0.12260110752468092,51.52125445658439,-0.12230561235848297,51.5214295769142
530380.0,181940.0,13.2625,14457,530390.0,530370.0,181950.0,181930.0,-0.12231300523139471,51.52124984493376,-0.12201750900897541,51.521424964526865
530400.0,181940.0,13.2658,14458,530410.0,530390.0,181950.0,181930.0,-0.12202490301474597,51.521245232575936,-0.12172940573611887,51.521420351432326
530420.0,181940.0,13.2807,14459,530430.0,530410.0,181950.0,181930.0,-0.1217368008747459,51.52124061951094,-0.12144130253992463,51.52141573763059
530440.0,181940.0,13.236,14460,530450.0,530430.0,181950.0,181930.0,-0.12144869881140721,51.52123600573872,-0.12115319942040396,51.521411123121666
530460.0,181940.0,13.2165,14461,530470.0,530450.0,181950.0,181930.0,-0.12116059682474146,51.52123139125931,-0.12086509637756897,51.52140650790553
530480.0,181940.0,13.1993,14462,530490.0,530470.0,181950.0,181930.0,-0.12087249491476014,51.52122677607271,-0.12057699341143029,51.52140189198218
530500.0,181940.0,13.1867,14463,530510.0,530490.0,181950.0,181930.0,-0.1205843930814744,51.5212221601789,-0.12028889052200151,51.52139727535165
530520.0,181940.0,13.1808,14464,530530.0,530510.0,181950.0,181930.0,-0.12029629132489726,51.52121754357791,-0.12000078770929254,51.521392658013916
530540.0,181940.0,13.1691,14465,530550.0,530530.0,181950.0,181930.0,-0.12000818964503834,51.521212926269726,-0.11971268497331686,51.52138803996899
530560.0,181940.0,13.1623,14466,530570.0,530550.0,181950.0,181930.0,-0.119720088041912,51.52120830825435,-0.11942458231408443,51.52138342121685
530580.0,181940.0,13.1636,14467,530590.0,530570.0,181950.0,181930.0,-0.11943198651552851,51.52120368953177,-0.1191364797316084,51.521378801757535
