tile_id,lon,lat,pm25,x,y,predicted_value,predicted_variance,z_val,tile_sampled,pm25_percentile,n_measurements,gamma_attacks,proportion_gamma_attacks,p_value,med_pm25_detrended_15,med_pm25,min_lat,max_lat,min_lon,max_lon
4302,116.4286,39.9205,37.513919,451168.80669613526,4419089.814652118,0.6433834216087678,3.208851425917959,0.3468092654364083,1,34.1897233201581,1089.0,54.0,0.0495867768595041,0.6356326920730218,-0.5888338107073272,39.93768090072224,39.92035,39.92059999999999,116.42845,116.42869999999999
4303,116.4288,39.9205,37.513919,451185.8985695769,4419089.705283157,0.6197337292286638,3.2198452405963462,0.3330369127203246,0,,0.0,,,0.6304467901255264,,,39.92035,39.92059999999999,116.42869999999999,116.42895
4304,116.4291,39.9205,37.513919,451211.536379541,4419089.54130151,0.589235974144233,3.241831847396925,0.3149672277324738,0,,0.0,,,0.6236067315783385,,,39.92035,39.92059999999999,116.42895,116.42925
4305,116.4294,39.9205,37.513919,451237.1741892641,4419089.377406019,0.5631234195373712,3.2658591500583363,0.2993570363460505,0,,0.0,,,0.617666180050942,,,39.92035,39.92059999999999,116.42925,116.42955
4306,116.4297,39.9205,37.513919,451262.8119987483,4419089.213596681,0.5404268750953931,3.2901347176115663,0.2857378663913011,0,,0.0,,,0.6124605499586716,,,39.92035,39.92059999999999,116.42955,116.4298
4307,116.4299,39.9205,37.513919,451279.9038716059,4419089.104438321,0.5269077146525103,3.306164403320345,0.2776092238883235,0,,0.0,,,0.609343824634918,,,39.92035,39.92059999999999,116.4298,116.43005
4308,116.4302,39.9205,37.513919,451305.5416806944,4419088.940772573,0.5086912652343653,3.329960471465234,0.2666329285708027,0,,0.0,,,0.6051241000787021,,,39.92035,39.92059999999999,116.43005,116.43035
4309,116.4305,39.9205,37.513919,451331.1794895423,4419088.777192983,0.4925216641990215,3.353107763486324,0.2568807180140365,0,,0.0,,,0.6013645719892793,,,39.92035,39.92059999999999,116.43035,116.4306
4310,116.4307,39.9205,37.513919,451348.2713619758,4419088.668187786,0.4827070091481063,3.3681700323791843,0.2509578608316629,0,,0.0,,,0.5990766555279029,,,39.92035,39.92059999999999,116.4306,116.43084999999999
4311,116.431,39.9205,37.513919,451373.9091704264,4419088.504751786,0.4692073291495057,3.390524597242316,0.2427977266277252,0,,0.0,,,0.5959189516129711,,,39.92035,39.92059999999999,116.43084999999999,116.43115
4312,116.4313,39.9205,37.513919,451399.5469786388,4419088.341401941,0.4568766745393686,3.413249175396761,0.2353138880539981,1,34.1897233201581,112.0,4.0,0.0357142857142857,0.5930174416869184,-0.5142272414747957,36.81833883865781,39.92035,39.92059999999999,116.43115,116.43145
4313,116.4316,39.9205,37.513919,451425.1847866153,4419088.178138249,0.4457223185261554,3.436797748879726,0.2284895025984955,0,,0.0,,,0.5903671419911038,,,39.92035,39.92059999999999,116.43145,116.4317
4314,116.4318,39.9205,37.513919,451442.2766584668,4419088.069343653,0.4385908119764374,3.452074420354416,0.2241450476080628,0,,0.0,,,0.5886777794160546,,,39.92035,39.92059999999999,116.4317,116.43195
4315,116.4321,39.9205,37.513919,451467.9144660468,4419087.906223553,0.4279891967133438,3.473653531203996,0.2177594919430973,0,,0.0,,,0.5861917460605779,,,39.92035,39.92059999999999,116.43195,116.43225000000001
4316,116.4324,39.9205,37.513919,451493.552273387,4419087.743189608,0.4173553025339842,3.493582079896572,0.2114482434637011,0,,0.0,,,0.5837312425999168,,,39.92035,39.92059999999999,116.43225000000001,116.43254999999999
4317,116.4327,39.9205,37.513919,451519.19008048944,4419087.580241817,0.4065278348207175,3.5120443984367604,0.2051141420530552,0,,0.0,,,0.5812585262121281,,,39.92035,39.92059999999999,116.43254999999999,116.4328
4318,116.4329,39.9205,37.513919,451536.28195176,4419087.47165782,0.3991119071453031,3.523662804715576,0.2008250584737841,0,,0.0,,,0.5795823158731273,,,39.92035,39.92059999999999,116.4328,116.43305000000001
4319,116.4332,39.9205,37.513919,451561.9197584668,4419087.308853621,0.3876917880278746,3.5404635474037875,0.1942786716715928,0,,0.0,,,0.5770211575007912,,,39.92035,39.92059999999999,116.43305000000001,116.43334999999999
4320,116.4335,39.9205,37.513919,451587.5575649384,4419087.146135575,0.375943839433161,3.556978473899636,0.1875980881135954,0,,0.0,,,0.5744041374500202,,,39.92035,39.92059999999999,116.43334999999999,116.4336
4321,116.4337,39.9205,37.513919,451604.6494357871,4419087.037704742,0.3679129083382602,3.568015316304299,0.1830561159878289,0,,0.0,,,0.5726230058795923,,,39.92035,39.92059999999999,116.4336,116.43385
4322,116.434,39.9205,37.513919,451630.2872418615,4419086.875130287,0.3555298497365011,3.5847968761506728,0.1760868721629963,0,,0.0,,,0.5698871528626106,,,39.92035,39.92059999999999,116.43385,116.43414999999999
4323,116.4343,39.9205,37.513919,451655.92504769895,4419086.712641988,0.3427885449800893,3.6019665507776906,0.168953265944629,0,,0.0,,,0.5670832993935458,,,39.92035,39.92059999999999,116.43414999999999,116.43445
4324,116.4346,39.9205,37.513919,451681.56285330176,4419086.550239842,0.3304656923184342,3.620016691517056,0.1620547892249339,1,34.1897233201581,416.0,19.0,0.0456730769230769,0.5643686457640547,-0.3405288731000597,35.64575786447523,39.92035,39.92059999999999,116.43445,116.43469999999999
4325,116.4348,39.9205,37.513919,451698.6547235714,4419086.442019609,0.3241648080568872,3.6299910175089054,0.1585248819833287,0,,0.0,,,0.5629783922166779,,,39.92035,39.92059999999999,116.43469999999999,116.43495
4326,116.4351,39.9205,37.513919,451724.2925287776,4419086.279761055,0.3153224991950248,3.641892715862735,0.1536322158354946,0,,0.0,,,0.5610501330371558,,,39.92035,39.92059999999999,116.43495,116.43525
4327,116.4354,39.9205,37.513919,451749.9303337496,4419086.117588654,0.3059570071846662,3.653413431634965,0.1484899598026115,0,,0.0,,,0.5590219454823416,,,39.92035,39.92059999999999,116.43525,116.43555
4328,116.4357,39.9205,37.513919,451775.568138483,4419085.955502409,0.2963083884641423,3.664909724233026,0.1432168466525923,0,,0.0,,,0.5569405373654339,,,39.92035,39.92059999999999,116.43555,116.4358
4329,116.4359,39.9205,37.513919,451792.6600081747,4419085.847492777,0.2898541779939609,3.672622710436893,0.1396985133341957,0,,0.0,,,0.5555508994619569,,,39.92035,39.92059999999999,116.4358,116.43605
4330,116.4362,39.9205,37.513919,451818.2978125145,4419085.685550122,0.280347520369379,3.6842246897378734,0.1345255321274433,0,,0.0,,,0.5535064885662306,,,39.92035,39.92059999999999,116.43605,116.43635
4331,116.4365,39.9205,37.513919,451843.9356166183,4419085.52369362,0.2712645510651721,3.695574710275745,0.1295939554932649,0,,0.0,,,0.5515561571324589,,,39.92035,39.92059999999999,116.43635,116.4366
4332,116.4367,39.9205,37.513919,451861.02748589264,4419085.415837151,0.2655070074527875,3.702682500576949,0.1264773893979663,0,,0.0,,,0.5503229770235596,,,39.92035,39.92059999999999,116.4366,116.43684999999999
4333,116.437,39.9205,37.513919,451886.66528960335,4419085.254124241,0.2572922710321897,3.712009937553261,0.1220546611462023,0,,0.0,,,0.5485721357519816,,,39.92035,39.92059999999999,116.43684999999999,116.43715
4334,116.4373,39.9205,37.513919,451912.3030930784,4419085.092497486,0.2494517078288731,3.718938697639634,0.117875185370002,0,,0.0,,,0.5469167223219311,,,39.92035,39.92059999999999,116.43715,116.43745
4335,116.4376,39.9205,37.513919,451937.94089632,4419084.930956884,0.2417055654091626,3.7226426466270457,0.1138017671579601,1,34.1897233201581,26.0,1.0,0.0384615384615384,0.545302531146705,-0.3771201582080064,33.81135334848318,39.92035,39.92059999999999,116.43745,116.4377
4336,116.4378,39.9205,37.513919,451955.0327650141,4419084.823311014,0.2363918911338597,3.72298382959553,0.1110426449753178,0,,0.0,,,0.5442087349915797,,,39.92035,39.92059999999999,116.4377,116.43795
4337,116.4381,39.9205,37.513919,451980.6705678634,4419084.661914004,0.2279725577793797,3.7205625972129353,0.1067138797939043,0,,0.0,,,0.5424920144977871,,,39.92035,39.92059999999999,116.43795,116.43825000000001
4338,116.4384,39.9205,37.513919,452006.30837047537,4419084.500603149,0.2188156779853584,3.71534557678879,0.1020381824657293,0,,0.0,,,0.540636815993774,,,39.92035,39.92059999999999,116.43825000000001,116.43854999999999
4339,116.4387,39.9205,37.513919,452031.9461728544,4419084.339378446,0.2090247224942234,3.708546484649689,0.0970474690099116,0,,0.0,,,0.5386556512446959,,,39.92035,39.92059999999999,116.43854999999999,116.4388
4340,116.4389,39.9205,37.513919,452049.0380409758,4419084.231943175,0.2023463150011991,3.703821004556743,0.0936392103836642,0,,0.0,,,0.5373021194709479,,,39.92035,39.92059999999999,116.4388,116.43905000000001
4341,116.4392,39.9205,37.513919,452074.6758429611,4419084.070862064,0.1923764026854069,3.697332883056268,0.0885363542231283,0,,0.0,,,0.5352748043578812,,,39.92035,39.92059999999999,116.43905000000001,116.43934999999999
4342,116.4395,39.9205,37.513919,452100.3136447117,4419083.909867108,0.1827272060625229,3.6929092236321455,0.0835681741477068,1,34.1897233201581,426.0,18.0,0.0422535211267605,0.5333001141270262,-0.5301382415109632,33.597055125490186,39.92035,39.92059999999999,116.43934999999999,116.4396
4343,116.4397,39.9205,37.513919,452117.4055124157,4419083.802585,0.1770577106191457,3.692670880790836,0.0806205171767099,0,,0.0,,,0.5321281255154028,,,39.92035,39.92059999999999,116.4396,116.43985
4344,116.44,39.9205,37.513919,452143.0433137775,4419083.641733634,0.1696360405253454,3.69442544530137,0.0767401182622948,0,,0.0,,,0.5305848555670121,,,39.92035,39.92059999999999,116.43985,116.44014999999999
4345,116.4403,39.9205,37.513919,452168.6811149026,4419083.480968422,0.1636299467803128,3.696245547264026,0.0735972169359071,0,,0.0,,,0.5293345571507262,,,39.92035,39.92059999999999,116.44014999999999,116.44045
4346,116.4406,39.9205,37.513919,452194.31891579565,4419083.320289365,0.1586860198761663,3.698938406202255,0.0709998283447983,0,,0.0,,,0.5283010539457421,,,39.92035,39.92059999999999,116.44045,116.44069999999999
4347,116.4408,39.9205,37.513919,452211.4107829247,4419083.213217856,0.1559261139094534,3.701731759411908,0.0695385636680536,0,,0.0,,,0.5277195312185026,,,39.92035,39.92059999999999,116.44069999999999,116.44095
4348,116.4411,39.9205,37.513919,452237.0485834275,4419083.0526823895,0.1526954823188743,3.7080440140766,0.0678016475593238,0,,0.0,,,0.5270282338900524,,,39.92035,39.92059999999999,116.44095,116.44125
4349,116.4414,39.9205,37.513919,452262.6863836942,4419082.8922330765,0.1501013967550479,3.71684513601597,0.0663757847862501,0,,0.0,,,0.5264606756902452,,,39.92035,39.92059999999999,116.44125,116.44155
4350,116.4417,39.9205,37.513919,452288.32418372703,4419082.731869919,0.1477707579983602,3.7270779951154167,0.0650773713588144,0,,0.0,,,0.5259438013636218,,,39.92035,39.92059999999999,116.44155,116.4418
4351,116.4419,39.9205,37.513919,452305.4160502886,4419082.62500901,0.1463364306780455,3.73425205172883,0.0642725860338905,0,,0.0,,,0.5256234092572087,,,39.92035,39.92059999999999,116.4418,116.44205
4352,116.4422,39.9205,37.513919,452331.053849932,4419082.464789442,0.1443381825157455,3.745008329300119,0.0631476405819514,0,,0.0,,,0.5251755308642364,,,39.92035,39.92059999999999,116.44205,116.44235
4353,116.4425,39.9205,37.513919,452356.6916493419,4419082.304656027,0.1425567649120369,3.7556255962144425,0.0621390864073208,1,34.1897233201581,16.0,0.0,0.0,0.5247739646636044,-0.2102851613459293,49.96621965251897,39.92035,39.92059999999999,116.44235,116.4426
4354,116.4427,39.9205,37.513919,452373.7835154862,4419082.197948281,0.1414575319476519,3.762688921209696,0.0615140516949218,0,,0.0,,,0.5245250880175627,,,39.92035,39.92059999999999,116.4426,116.44284999999999
4355,116.443,39.9205,37.513919,452399.42131450726,4419082.037958458,0.1397868615535709,3.773340521107952,0.0605671095839419,0,,0.0,,,0.5241480159175811,,,39.92035,39.92059999999999,116.44284999999999,116.44315
4356,116.4433,39.9205,37.513919,452425.05911329726,4419081.878054788,0.1378874964677294,3.7844809831996864,0.0595015480457306,0,,0.0,,,0.5237236837492266,,,39.92035,39.92059999999999,116.44315,116.44345
4357,116.4436,39.9205,37.513919,452450.6969118521,4419081.718237272,0.1354103740271234,3.7966951198826377,0.0581344714421246,1,34.1897233201581,7.0,0.0,0.0,0.5231792417132893,-0.5966562471627128,37.25196814509066,39.92035,39.92059999999999,116.44345,116.4437
4358,116.4438,39.9205,37.513919,452467.7887774265,4419081.611740126,0.1332651902596084,3.806234888631979,0.0569620186081802,1,34.1897233201581,20.0,0.0,0.0,0.522712274624242,0.2409360735331347,38.2183814630855,39.92035,39.92059999999999,116.4437,116.44395
4359,116.4441,39.9205,37.513919,452493.4265755954,4419081.452066201,0.1219833929883935,3.803381540938614,0.0511985148936939,1,34.1897233201581,588.0,22.0,0.0374149659863945,0.5204163323811823,-0.5148479272575628,36.23371680704725,39.92035,39.92059999999999,116.44395,116.44425000000001
4360,116.4444,39.9205,37.513919,452519.0643735293,4419081.29247843,0.1202354242116368,3.8527262415482295,0.0499790576376177,1,34.1897233201581,650.0,31.0,0.0476923076923076,0.5199304614771663,-0.429410967938626,38.99744803832614,39.92035,39.92059999999999,116.44425000000001,116.44454999999999
4361,116.4447,39.9205,37.513919,452544.7021712308,4419081.132976813,0.1110711486021795,3.892650034754631,0.0450772092073184,0,,0.0,,,0.5179771163146295,,,39.92035,39.92059999999999,116.44454999999999,116.4448
4362,116.4449,39.9205,37.513919,452561.7940362366,4419081.026690266,0.1040483928386387,3.921972791816237,0.0413622473509373,0,,0.0,,,0.5164964453625732,,,39.92035,39.92059999999999,116.4448,116.44505000000001
4363,116.4452,39.9205,37.513919,452587.4318335528,4419080.867332239,0.0926221161067253,3.967553808508784,0.0353875156023575,0,,0.0,,,0.5141146302079587,,,39.92035,39.92059999999999,116.44505000000001,116.44534999999999
4364,116.4455,39.9205,37.513919,452613.06963063456,4419080.708060367,0.0804200711393814,4.014102088484367,0.0290914409782637,0,,0.0,,,0.5116041689898252,,,39.92035,39.92059999999999,116.44534999999999,116.4456
4365,116.4457,39.9205,37.513919,452630.1614952275,4419080.6019269815,0.0719822815640249,4.045227390129705,0.0247840613703131,0,,0.0,,,0.5098863978308416,,,39.92035,39.92059999999999,116.4456,116.44585000000001
4366,116.446,39.9205,37.513919,452655.7992919225,4419080.442798698,0.059060736077716,4.091590160591376,0.0182551929703515,0,,0.0,,,0.5072823638333764,,,39.92035,39.92059999999999,116.44585000000001,116.44614999999999
4367,116.4463,39.9205,37.513919,452681.4370883856,4419080.283756571,0.0460594503516037,4.137281244401285,0.0117622277878733,0,,0.0,,,0.504692341778463,,,39.92035,39.92059999999999,116.44614999999999,116.44645
4368,116.404,39.9207,38.786265,449066.6536246967,4419125.756995878,1.401741612824094,4.439058545477964,0.6548018836791576,0,,0.0,,,0.7437023411513777,,,39.92059999999999,39.92085,116.40385,116.40415
4369,116.4043,39.9207,38.786265,449092.2913802547,4419125.585891854,1.4140010174608892,4.385154221826995,0.6646684800253603,0,,0.0,,,0.7468687207935378,,,39.92059999999999,39.92085,116.40415,116.40445
4370,116.4046,39.9207,38.786265,449117.9291355613,4419125.414873985,1.4253232253558838,4.33449343794378,0.6739797442034412,1,70.2239789196311,141.0,7.0,0.0496453900709219,0.749837904172254,0.4973095017152076,35.52249460182835,39.92059999999999,39.92085,116.40445,116.40469999999999
4371,116.4048,39.9207,38.786265,449135.02097229456,4419125.300909936,1.4326743704205065,4.3053973472214215,0.679796118057614,1,70.2239789196311,310.0,18.0,0.0580645161290322,0.7516832174952712,0.7958229954726406,39.55103967726963,39.92059999999999,39.92085,116.40469999999999,116.40495
4372,116.4051,39.9207,38.786265,449160.6587271858,4419125.130035659,1.442920585021218,4.268658044694764,0.6876745405370743,0,,0.0,,,0.7541711219711829,,,39.92059999999999,39.92085,116.40495,116.40525
4373,116.4054,39.9207,38.786265,449186.296481828,4419124.959247541,1.451206930750017,4.233137626834116,0.6945811307203612,0,,0.0,,,0.7563410795986337,,,39.92059999999999,39.92085,116.40525,116.40555
4374,116.4057,39.9207,38.786265,449211.93423622346,4419124.788545575,1.45753990385999,4.1989798298444905,0.7004910923205178,0,,0.0,,,0.7581896669251321,,,39.92059999999999,39.92085,116.40555,116.4058
4375,116.4059,39.9207,38.786265,449229.0260723482,4419124.67479213,1.4607466263672282,4.177373125243644,0.703869289703686,0,,0.0,,,0.7592429109660481,,,39.92059999999999,39.92085,116.4058,116.40605
4376,116.4062,39.9207,38.786265,449254.66382632696,4419124.504233757,1.4647286178772885,4.147586173827113,0.7083475281141379,0,,0.0,,,0.7606352655542707,,,39.92059999999999,39.92085,116.40605,116.40635
4377,116.4065,39.9207,38.786265,449280.3015800572,4419124.333761541,1.4681763678979822,4.121201224540536,0.7123097553673643,0,,0.0,,,0.7618635077743766,,,39.92059999999999,39.92085,116.40635,116.40665
4378,116.4068,39.9207,38.786265,449305.93933354114,4419124.163375481,1.4715436641950057,4.097684272491527,0.7160142925899644,0,,0.0,,,0.7630087381671262,,,39.92059999999999,39.92085,116.40665,116.40690000000001
4379,116.407,39.9207,38.786265,449323.03116905846,4419124.049832638,1.4737762953420286,4.08345858771276,0.7183652589613081,1,70.2239789196311,32.0,1.0,0.03125,0.7637339490693534,0.4951531188093572,35.152261442934346,39.92059999999999,39.92085,116.40690000000001,116.40715
4380,116.4073,39.9207,38.786265,449348.66892212647,4419123.87959017,1.4772498468760582,4.063889424985574,0.7218158513734309,0,,0.0,,,0.7647961487773214,,,39.92059999999999,39.92085,116.40715,116.40745000000001
4381,116.4076,39.9207,38.786265,449374.3066749486,4419123.709433858,1.4815350202976711,4.041740261317297,0.7259224571119728,0,,0.0,,,0.7660568457097374,,,39.92059999999999,39.92085,116.40745000000001,116.4077
4382,116.4078,39.9207,38.786265,449391.3985100227,4419123.596044182,1.4844955533070012,4.024463818478985,0.7289546892299059,1,70.2239789196311,30.0,2.0,0.0666666666666666,0.7669853102107373,0.8238139085965965,58.265888539211446,39.92059999999999,39.92085,116.4077,116.40795
4383,116.4081,39.9207,38.786265,449417.03626243153,4419123.426031462,1.4890911428970843,3.995808623317731,0.7338628006999177,0,,0.0,,,0.7684838195833307,,,39.92059999999999,39.92085,116.40795,116.40825000000001
4384,116.4084,39.9207,38.786265,449442.6740145905,4419123.256104899,1.49518463886108,3.966012496635643,0.7396741243616909,0,,0.0,,,0.7702511237386915,,,39.92059999999999,39.92085,116.40825000000001,116.40854999999999
4385,116.4087,39.9207,38.786265,449468.311766504,4419123.08626449,1.5018429651621594,3.936642398896356,0.7457840859462869,1,70.2239789196311,224.0,12.0,0.0535714285714285,0.7721010725949276,0.4518298834034304,40.94699561923679,39.92059999999999,39.92085,116.40854999999999,116.4088
4386,116.4089,39.9207,38.786265,449485.4036009748,4419122.9730854165,1.505892733835116,3.917613022580997,0.7496392391239782,0,,0.0,,,0.7732639943231268,,,39.92059999999999,39.92085,116.4088,116.40905000000001
4387,116.4092,39.9207,38.786265,449511.04135247367,4419122.803388601,1.5120529206668747,3.8895946731911977,0.7554578755360222,0,,0.0,,,0.7750128507960083,,,39.92059999999999,39.92085,116.40905000000001,116.40934999999999
4388,116.4095,39.9207,36.755009,449536.6791037253,4419122.633777941,1.5198620173585184,3.8642725520992656,0.7619015745042498,0,,0.0,,,0.7769406248919116,,,39.92059999999999,39.92085,116.40934999999999,116.4096
4389,116.4097,39.9207,36.755009,449553.7709377564,4419122.520752032,1.527336588438063,3.849334936552499,0.767188172718984,1,17.588932806324113,21.0,1.0,0.0476190476190476,0.7785151780620325,-1.3503435294295691,23.87858060212052,39.92059999999999,39.92085,116.4096,116.40985
4390,116.41,39.9207,36.755009,449579.4086885983,4419122.351284965,1.5433770285527053,3.8312580711705486,0.777190875052204,1,17.588932806324113,32.0,0.0,0.0,0.7814769174982605,-1.3858424334847967,44.244395081905125,39.92059999999999,39.92085,116.40985,116.41015
4391,116.4103,39.9207,36.755009,449605.046439191,4419122.181904054,1.5651708422040207,3.8228588261255534,0.7891907088503259,0,,0.0,,,0.7849997242284645,,,39.92059999999999,39.92085,116.41015,116.41045
4392,116.4106,39.9207,38.786265,449630.6841895391,4419122.012609297,1.5930003145597882,3.8279270402357297,0.8028921335093404,0,,0.0,,,0.7889814584022266,,,39.92059999999999,39.92085,116.41045,116.41069999999999
4393,116.4108,39.9207,38.786265,449647.7760229645,4419121.899793991,1.613665311852829,3.838993625766245,0.8122810026681091,0,,0.0,,,0.7916847956093827,,,39.92059999999999,39.92085,116.41069999999999,116.41095
4394,116.4111,39.9207,38.786265,449673.4137729014,4419121.730642827,1.6456508340718852,3.866618031983572,0.8256404623874007,0,,0.0,,,0.7954959624679341,,,39.92059999999999,39.92085,116.41095,116.41125
4395,116.4114,39.9207,38.786265,449699.0515225897,4419121.561577819,1.6754838816179758,3.890416039023847,0.8382364788709779,1,70.2239789196311,2068.0,107.0,0.0517408123791102,0.7990510483955218,0.5584040516527882,40.59191292201365,39.92059999999999,39.92085,116.41125,116.41155
4396,116.4117,39.9207,38.786265,449724.6892720316,4419121.392598967,1.6965951201454772,3.8785769375659696,0.8502344085210258,0,,0.0,,,0.8024026124114907,,,39.92059999999999,39.92085,116.41155,116.4118
4397,116.4119,39.9207,38.786265,449741.78110485896,4419121.279994263,1.7107005535293496,3.875024267625786,0.857789616801504,0,,0.0,,,0.8044956778912024,,,39.92059999999999,39.92085,116.4118,116.41205
4398,116.4122,39.9207,38.786265,449767.4188538905,4419121.111159004,1.7317394812776847,3.876038313853744,0.868363756689545,0,,0.0,,,0.8074023853463266,,,39.92059999999999,39.92085,116.41205,116.41235
4399,116.4125,39.9207,38.786265,449793.056602676,4419120.942409899,1.7517687165184406,3.8809565387894,0.8779804064419614,0,,0.0,,,0.8100228240680039,,,39.92059999999999,39.92085,116.41235,116.4126
4400,116.4127,39.9207,38.786265,449810.1484350638,4419120.82995836,1.7639144560829234,3.884589030424709,0.8837322311386551,0,,0.0,,,0.8115796115222483,,,39.92059999999999,39.92085,116.4126,116.41284999999999
4401,116.413,39.9207,38.786265,449835.7861834395,4419120.661352848,1.7782001420077518,3.8830463058492577,0.8911573788297423,0,,0.0,,,0.8135776269731329,,,39.92059999999999,39.92085,116.41284999999999,116.41315
4402,116.4133,39.9207,38.786265,449861.42393157165,4419120.492833491,1.787132432681861,3.8703907089360334,0.8971534745509125,0,,0.0,,,0.8151814862086714,,,39.92059999999999,39.92085,116.41315,116.41345000000001
4403,116.4136,39.9207,38.786265,449887.0616794561,4419120.324400291,1.7928431009972354,3.857079875114143,0.9016079392623187,0,,0.0,,,0.8163674139590085,,,39.92059999999999,39.92085,116.41345000000001,116.4137
4404,116.4138,39.9207,36.755009,449904.1535112434,4419120.212159353,1.795584477058373,3.849105196315332,0.9039387406817218,0,,0.0,,,0.816986057359794,,,39.92059999999999,39.92085,116.4137,116.41395
4405,116.4141,39.9207,36.755009,449929.7912587209,4419120.043869744,1.798963155836396,3.838092701648505,0.906959233603333,0,,0.0,,,0.8177858222364394,,,39.92059999999999,39.92085,116.41395,116.41425000000001
4406,116.4144,39.9207,36.755009,449955.4290059511,4419119.875666291,1.803703176364773,3.828997490365667,0.9104581221476054,0,,0.0,,,0.8187095212591249,,,39.92059999999999,39.92085,116.41425000000001,116.41454999999999
4407,116.4147,39.9207,36.755009,449981.0667529361,4419119.707548993,1.8101197460386025,3.8210060665844106,0.9146922817853892,0,,0.0,,,0.819823401317349,,,39.92059999999999,39.92085,116.41454999999999,116.4148
4408,116.4149,39.9207,36.755009,449998.15858412406,4419119.595518658,1.8158129009232016,3.8175009408228537,0.9180259329695571,0,,0.0,,,0.8206973553846948,,,39.92059999999999,39.92085,116.4148,116.41505000000001
4409,116.4152,39.9207,36.755009,450023.79633070296,4419119.427544952,1.8270009847669209,3.8152613408736906,0.9240232145047196,0,,0.0,,,0.8222628853392838,,,39.92059999999999,39.92085,116.41505000000001,116.41534999999999
4410,116.4155,39.9207,36.755009,450049.4340770349,4419119.259657402,1.8406329381371551,3.815831249116534,0.930932731778554,0,,0.0,,,0.8240558191340644,,,39.92059999999999,39.92085,116.41534999999999,116.4156
4411,116.4157,39.9207,38.346667,450066.5259077877,4419119.147780233,1.8506320507044447,3.818006771299492,0.9357847948816956,1,51.51515151515152,186.0,9.0,0.0483870967741935,0.8253079991517777,0.2616462966033132,34.48550908860476,39.92059999999999,39.92085,116.4156,116.41585
4412,116.416,39.9207,38.346667,450092.163653712,4419118.9800362745,1.8641787422853229,3.8229922061829087,0.9421028105816848,0,,0.0,,,0.8269299971554143,,,39.92059999999999,39.92085,116.41585,116.41615
4413,116.4163,39.9207,38.346667,450117.801399394,4419118.812378472,1.8756774848725304,3.8284167171882086,0.947311935708122,0,,0.0,,,0.8282600747129361,,,39.92059999999999,39.92085,116.41615,116.41645
4414,116.4166,39.9207,40.377924,450143.4391448295,4419118.644806825,1.8826986475969016,3.8309592252796834,0.9505847277554036,0,,0.0,,,0.8290923878119084,,,39.92059999999999,39.92085,116.41645,116.41669999999999
4415,116.4168,39.9207,40.377924,450160.53097498487,4419118.533140256,1.883487382924138,3.830125383157194,0.9510912145571816,0,,0.0,,,0.8292209629296918,,,39.92059999999999,39.92085,116.41669999999999,116.41695
4416,116.4171,39.9207,40.377924,450186.1687200156,4419118.365712201,1.8769765003965249,3.822352250653928,0.9487275604418492,1,93.2806324110672,22.0,0.0,0.0,0.8286204035163942,1.9063643443200924,41.1491774676868,39.92059999999999,39.92085,116.41695,116.41725
4417,116.4174,39.9207,40.377924,450211.80646480015,4419118.198370301,1.8617333978407389,3.8041649571839824,0.9431774723752532,0,,0.0,,,0.8272049329300737,,,39.92059999999999,39.92085,116.41725,116.41755
4418,116.4177,39.9207,40.377924,450237.4442093408,4419118.031114556,1.8375109855396925,3.7733427506501207,0.9345521175204105,0,,0.0,,,0.8249904174107165,,,39.92059999999999,39.92085,116.41755,116.4178
4419,116.4179,39.9207,40.377924,450254.5360388999,4419117.91965859,1.8169462886398573,3.746822315367296,0.9272296526394656,0,,0.0,,,0.823096344949428,,,39.92059999999999,39.92085,116.4178,116.41805
4420,116.4182,39.9207,38.786265,450280.1737830344,4419117.752546437,1.782040106225636,3.702883283872136,0.9145749661415138,0,,0.0,,,0.8197925970803075,,,39.92059999999999,39.92085,116.41805,116.41835
4421,116.4185,39.9207,38.786265,450305.8115269276,4419117.58552044,1.7451098279886617,3.657429301564914,0.900929969529782,0,,0.0,,,0.8161872222662867,,,39.92059999999999,39.92085,116.41835,116.4186
4422,116.4187,39.9207,38.786265,450322.90335605375,4419117.474217638,1.7206601805349164,3.627101706056441,0.8918507774080978,0,,0.0,,,0.8137635395757773,,,39.92059999999999,39.92085,116.4186,116.41884999999999
4423,116.419,39.9207,38.786265,450348.5410995392,4419117.307335232,1.685657549988265,3.582927004864968,0.8788399406474822,0,,0.0,,,0.8102559665702647,,,39.92059999999999,39.92085,116.41884999999999,116.41915
4424,116.4193,39.9207,38.786265,450374.1788427835,4419117.140538982,1.6534858767602758,3.541266455725777,0.8668983038853516,0,,0.0,,,0.8070011335314979,,,39.92059999999999,39.92085,116.41915,116.41945000000001
4425,116.4196,39.9207,38.786265,450399.8165857826,4419116.973828888,1.6237765078275068,3.5015209681076023,0.8559275915451114,0,,0.0,,,0.8039810839548822,,,39.92059999999999,39.92085,116.41945000000001,116.4197
4426,116.4198,39.9207,38.786265,450416.9084143144,4419116.862736688,1.6054505961579308,3.4778513685334467,0.8490085394778301,0,,0.0,,,0.8020617297150776,,,39.92059999999999,39.92085,116.4197,116.41995
4427,116.4201,39.9207,38.786265,450442.5461569087,4419116.696170186,1.5778351169779443,3.448787847061526,0.8377081171740731,1,70.2239789196311,2009.0,106.0,0.0527625684420109,0.7989026732611726,0.6051546045008571,37.735075027306216,39.92059999999999,39.92085,116.41995,116.42025000000001
